,frame,x,x (cm),time (s)
103,103,0.2303704842925071,64.84051598592065,3.433333333333333
104,104,0.2324894331395626,65.34519772703663,3.466666666666667
105,105,0.2349769026041031,65.90886853221065,3.5
106,106,0.2374643795192241,66.54026746314858,3.533333333333333
107,107,0.2394604980945587,67.18695961955738,3.566666666666667
108,108,0.2409959733486175,67.79214163040652,3.6
109,109,0.2422550655901432,68.3099330241968,3.6333333333333333
110,110,0.2430535107851028,68.7075613919301,3.6666666666666665
111,111,0.2433606050908565,68.98502726366416,3.7
112,112,0.2436062842607498,69.17073298748642,3.7333333333333334
113,113,0.2438826709985733,69.2865259526327,3.7666666666666666
114,114,0.2440669275820255,69.35862360924956,3.8
115,115,0.2441283464431762,69.41324314245465,3.8333333333333335
116,116,0.2442818917334079,69.46130798183702,3.8666666666666667
