,frame,x,x (cm),time (s)
68,68,0.1876413971185684,91.31839288897794,2.2666666666666666
69,69,0.1898331393798192,92.72399817593967,2.3
70,70,0.1912118146816889,94.00406271992269,2.3333333333333335
72,72,0.191529964407285,95.07900268379225,2.4
75,75,0.1915299693743387,95.93200499564077,2.5
76,76,0.1916006654500961,96.53616792144163,2.533333333333333
77,77,0.1916713714599609,96.91615141030175,2.566666666666667
78,78,0.1917420774698257,97.11679194809055,2.6
79,79,0.1918127834796905,97.20310129747942,2.6333333333333333
81,81,0.1915299743413925,97.23112455394617,2.7
82,82,0.1911411186059316,97.22776297903215,2.7333333333333334
83,83,0.1907169123490651,97.18516985303319,2.7666666666666666
84,84,0.1902926961580912,97.08541042410641,2.8
85,85,0.190080593029658,96.94193555926512,2.8333333333333335
86,86,0.190151294072469,96.7838886199605,2.8666666666666667
87,87,0.1904694537321726,96.65050115727757,2.9
88,88,0.190999706586202,96.5877303920505,2.933333333333333
89,89,0.1914239178101221,96.61351060363694,2.966666666666667
92,92,0.1916713813940684,96.71887496734821,3.066666666666667
93,93,0.1904694586992263,96.8320858932686,3.1
94,94,0.1888433198134104,96.85450437244593,3.1333333333333333
95,95,0.1863687733809153,96.67404052891476,3.1666666666666665
96,96,0.18495474755764,96.23240716728742,3.2
97,97,0.1826216081778208,95.54193441961245,3.2333333333333334
98,98,0.180147056778272,94.6440956218945,3.2666666666666666
99,99,0.1777432113885879,93.6330462132463,3.3
100,100,0.1751272628704706,92.52335811063611,3.3333333333333335
101,101,0.1733950823545456,91.36995504459664,3.3666666666666667
102,102,0.1715214898188909,90.21879360598179,3.4
103,103,0.1714507838090261,89.14161106971713,3.433333333333333
104,104,0.1733950674533844,88.32111353673878,3.466666666666667
105,105,0.1765412787596384,87.89292962466905,3.5
106,106,0.1801470468441645,88.01174343793792,3.533333333333333
107,107,0.1830811550219853,88.69885240576781,3.566666666666667
108,108,0.185591051975886,89.82759536520533,3.6
109,109,0.1881363044182459,91.22423335499317,3.6333333333333333
111,111,0.1916360259056091,92.71166457899947,3.7
112,112,0.1924137423435847,94.12623779311542,3.7333333333333334
114,114,0.1908936599890391,95.32223619008495,3.8
115,115,0.1895149797201156,96.19429509120664,3.8333333333333335
116,116,0.1887372682491938,96.61014839874261,3.8666666666666667
117,117,0.1882423559824625,96.59781842418916,3.9
118,118,0.1882070104281107,96.33216549374866,3.933333333333333
119,119,0.1885958661635716,95.99365439592275,3.966666666666667
120,120,0.1893382320801417,95.76611228160243,4.0
121,121,0.1903633972009023,95.73809012760124,4.033333333333333
122,122,0.1914592683315277,95.8983785368354,4.066666666666666
123,123,0.1925197889407476,96.21222968555443,4.1
124,124,0.1932975053787231,96.6325659329495,4.133333333333334
125,125,0.1936510105927785,97.08989178901476,4.166666666666667
126,126,0.193686361114184,97.5147117637443,4.2
127,127,0.1935803095499674,97.84873913423573,4.233333333333333
