,frame,x,x (cm),time (s)
0,0,0.1912962747140894,56.93385328856219,0.0
3,3,0.1908680317497435,56.93385328856219,0.1
4,4,0.1911850477505454,56.93385328856219,0.13333333333333333
5,5,0.1886406750192178,56.93385328856219,0.16666666666666666
6,6,0.184541922360896,56.42918617851778,0.2
7,7,0.1764698315193301,55.353391236211,0.23333333333333334
8,8,0.1677789528755148,53.60455054204408,0.26666666666666666
9,9,0.1628066574062115,51.674301966334525,0.3
10,10,0.1577831061778696,49.674954919402246,0.3333333333333333
11,11,0.15880656664029,48.35520309504865,0.36666666666666664
12,12,0.1570300968615229,47.5520773744457,0.4
13,13,0.1622373050126448,47.509536889135916,0.43333333333333335
14,14,0.1628790108925244,47.89028923531616,0.4666666666666667
15,15,0.1664460238453329,48.46108900831795,0.5
16,16,0.1681863841199107,49.29465689982036,0.5333333333333333
17,17,0.1727657918126586,50.08131722321783,0.5666666666666667
18,18,0.1775207002550556,51.17530502106538,0.6
19,19,0.1813026364354123,52.28535130660449,0.6333333333333333
20,20,0.1845600998275613,53.50875147212322,0.6666666666666666
21,21,0.1872093624598518,54.58793637040512,0.7
22,22,0.188757301449394,55.42750510400653,0.7333333333333333
23,23,0.1884651849961407,55.962671540946474,0.7666666666666667
24,24,0.1875597588137052,56.18679802302736,0.8
25,25,0.187677294269406,56.221760634048664,0.8333333333333334
26,26,0.1885296569232398,56.204751645011044,0.8666666666666667
27,27,0.1883137534357809,56.193437084570604,0.9
28,28,0.1894030577402086,56.33116344137616,0.9333333333333333
29,29,0.1892985063109097,56.45229606119989,0.9666666666666667
30,30,0.1899642127393614,56.55948222799458,1.0
31,31,0.1885326976449808,56.57584115266121,1.0333333333333334
32,32,0.1888516873664799,56.53464423569224,1.0666666666666667
33,33,0.1897735329920499,56.570136956508264,1.1
34,34,0.1902734694338881,56.59324378809293,1.1333333333333333
35,35,0.1903504237495447,56.72905941216365,1.1666666666666667
36,36,0.1904537758245338,56.848763169072235,1.2
37,37,0.1914833369832491,56.976515142001645,1.2333333333333334
38,38,0.1924554541533674,57.1395471937749,1.2666666666666666
39,39,0.1924683871788986,57.29779574629029,1.3
40,40,0.1918488276422321,57.40203028017082,1.3333333333333333
41,41,0.1904321247439895,57.32348651829858,1.3666666666666667
42,42,0.1881765198462099,57.00377601195491,1.4
43,43,0.184139460325532,56.381460914213164,1.4333333333333333
44,44,0.1798761459805184,55.48689422036251,1.4666666666666666
45,45,0.1760409753758749,54.41162609959443,1.5
46,46,0.1699308151549969,53.04835593307956,1.5333333333333334
47,47,0.1608079471019955,51.30508778007627,1.5666666666666667
48,48,0.1548545790651627,49.43554334359378,1.6
49,49,0.1489581752466053,47.41198908428916,1.6333333333333333
