,frame,x,x (cm),time (s)
0,0,0.15423584,46.06074162207432,0.0
2,2,0.15118408,46.06074162207432,0.06666666666666667
3,3,0.15014648,46.06074162207432,0.1
4,4,0.14923096,46.06074162207432,0.13333333333333333
5,5,0.14898682,45.660981685970924,0.16666666666666666
6,6,0.15258789,45.7678944041357,0.2
7,7,0.15386963,46.051445658675284,0.23333333333333334
8,8,0.15393066,46.409369951534735,0.26666666666666666
9,9,0.15802002,47.09732912387722,0.3
10,10,0.1616211,47.78528905780937,0.3333333333333333
11,11,0.1652832,48.654534748226176,0.36666666666666664
12,12,0.1687622,49.78408949991599,0.4
13,13,0.17211914,50.85786390167367,0.43333333333333335
14,14,0.17358398,51.76894447374475,0.4666666666666667
15,15,0.16900635,52.05249572828433,0.5
16,16,0.1640625,51.69457143542488,0.5333333333333333
18,18,0.15716553,50.555719958746366,0.6
19,19,0.15142822,48.86836018455573,0.6333333333333333
20,20,0.14770508,47.24607748528595,0.6666666666666666
21,21,0.1482544,46.04214893368659,0.7
22,22,0.15472412,45.8562136723231,0.7333333333333333
23,23,0.15771484,46.334996151625205,0.7666666666666667
24,24,0.15863037,47.16705494208724,0.8
25,25,0.1638794,48.35703878699839,0.8333333333333334
26,26,0.16711426,49.300659038914375,0.8666666666666667
27,27,0.16833496,50.10947639769951,0.9
28,28,0.16864014,50.871810131541196,0.9333333333333333
29,29,0.16845703,51.22043769941195,0.9666666666666667
30,30,0.16583252,51.12282170623587,1.0
31,31,0.16149902,50.60220358368983,1.0333333333333334
32,32,0.1560669,49.644638625085626,1.0666666666666667
33,33,0.14715576,48.02235592581583,1.1
34,34,0.13946533,46.014257997130855,1.1333333333333333
35,35,0.13574219,44.052644454979,1.1666666666666667
36,36,0.13421631,42.38852611246527,1.2
37,37,0.1359253,41.533225890326335,1.2333333333333334
38,38,0.14276123,41.78423822661066,1.2666666666666666
39,39,0.14709473,42.64883593532795,1.3
40,40,0.1484375,43.73190706207431,1.3333333333333333
41,41,0.15301514,45.03345160684976,1.3666666666666667
43,43,0.16015625,46.35823834489177,1.4333333333333333
44,44,0.1628418,47.5575189147916,1.4666666666666666
45,45,0.16491699,48.81257983462359,1.5
46,46,0.16644287,49.83522186814863,1.5333333333333334
47,47,0.16741943,50.38837814736026,1.5666666666666667
48,48,0.16802979,50.78349010176414,1.6
49,49,0.16827393,51.039151181337644,1.6333333333333333
51,51,0.16870117,51.211140974423266,1.7
53,53,0.16894531,51.32735041757674,1.7666666666666666
54,54,0.1696167,51.448207842429724,1.8
55,55,0.16918945,51.51793289905008,1.8333333333333333
56,56,0.16699219,51.38777874920841,1.8666666666666667
57,57,0.16607666,51.16930533117932,1.9
58,58,0.16229248,50.611500308678515,1.9333333333333333
59,59,0.15618896,49.621396431819065,1.9666666666666666
60,60,0.14666748,48.0734875324588,2.0
61,61,0.13208008,45.48434314959613,2.033333333333333
62,62,0.121276855,42.36063555670436,2.066666666666667
63,63,0.11291504,39.064938551521806,2.1
64,64,0.10748291,36.08068221425525,2.1333333333333333
65,65,0.105041504,34.021452221973504,2.1666666666666665
66,66,0.10394287,32.701313846425855,2.2
67,67,0.103271484,31.96687059218611,2.2333333333333334
68,68,0.10266113,31.599648812748306,2.2666666666666666
69,69,0.10357666,31.488087808248146,2.3
70,70,0.10369873,31.46949435827076,2.3333333333333335
72,72,0.10430908,31.548516596833608,2.4
73,73,0.11444092,32.44565322380614,2.433333333333333
74,74,0.14807129,35.83431824046527,2.466666666666667
75,75,0.18475342,42.00735962633926,2.5
76,76,0.22192383,50.964777381428114,2.533333333333333
77,77,0.24853516,61.17725605634895,2.566666666666667
78,78,0.25427246,69.26542735943134,2.6
80,80,0.25231934,74.41117796849112,2.6666666666666665
81,81,0.2532959,76.80044238330211,2.7
82,82,0.25476074,77.27457611931503,2.7333333333333334
83,83,0.2557373,77.38613681917933,2.7666666666666666
84,84,0.25219727,77.37684009419064,2.8
85,85,0.2508545,77.1909055944168,2.8333333333333335
86,86,0.25195312,76.97708015808723,2.8666666666666667
87,87,0.25183105,76.67958419685945,2.9
88,88,0.24975586,76.49364893549595,2.933333333333333
89,89,0.24554443,76.08923949451373,2.966666666666667
90,90,0.2456665,75.61045701521164,3.0
91,91,0.24053955,74.75050804978352,3.033333333333333
92,92,0.23565674,73.67673364802586,3.066666666666667
93,93,0.23327637,72.7424108826882,3.1
94,94,0.22540283,71.19915072661713,3.1333333333333333
95,95,0.21551514,69.29331753439743,3.1666666666666665
96,96,0.20727539,67.1318232626042,3.2
97,97,0.20635986,65.08188969067528,3.2333333333333334
98,98,0.2041626,63.464255734694675,3.2666666666666666
99,99,0.19726562,62.07439116014217,3.3
100,100,0.18884277,60.67058187890145,3.3333333333333335
101,101,0.18017578,58.67642941849435,3.3666666666666667
102,102,0.17315674,56.31505517864944,3.4
