,frame,x,x (cm),time (s)
0,0,0.1586913913488388,36.47684898058068,0.0
2,2,0.1624755784869194,36.47684898058068,0.06666666666666667
3,3,0.1651611328125,36.47684898058068,0.1
4,4,0.1625976487994194,36.47684898058068,0.13333333333333333
5,5,0.1632690355181694,36.73416352647287,0.16666666666666666
6,6,0.16619873046875,36.94344610197555,0.2
7,7,0.16339111328125,36.84395130616872,0.23333333333333334
8,8,0.1650390625,36.98118592608714,0.26666666666666666
9,9,0.16748046875,37.2179153418124,0.3
11,11,0.1635742112994194,37.07038815681051,0.36666666666666664
12,12,0.1627197191119194,37.032648332698926,0.4
13,13,0.1671142578125,37.14929740364487,0.43333333333333335
14,14,0.17059326171875,37.324271010063796,0.4666666666666667
15,15,0.1707763671875,37.729112322152325,0.5
16,16,0.17138671875,38.21629415490859,0.5333333333333333
17,17,0.172119140625,38.497624267189984,0.5666666666666667
18,18,0.17193603515625,38.57310307780207,0.6
19,19,0.17218017578125,38.65201274344197,0.6333333333333333
20,20,0.172607421875,38.72062984399841,0.6666666666666666
21,21,0.17242431640625,38.737784119137515,0.7
23,23,0.17169189453125,38.72406069902623,0.7666666666666667
24,24,0.17095947265625,38.655443598469795,0.8
27,27,0.171875,38.61427333813593,0.9
28,28,0.1722412109375,38.60398077305246,0.9333333333333333
30,30,0.17120361328125,38.57653393282989,1.0
31,31,0.16900634765625,38.46674657193958,1.0333333333333334
32,32,0.16558837890625,38.113368504073925,1.0666666666666667
33,33,0.1619262620806694,37.53355358556647,1.1
34,34,0.1430053636431694,35.948498143907194,1.1333333333333333
35,35,0.1258544921875,33.52288363923708,1.1666666666666667
36,36,0.1243896484375,31.207056495457273,1.2
37,38,0.12213134765625,28.970139436122913,1.2666666666666666
38,39,0.1224365234375,27.813941710552463,1.3
39,40,0.12237548828125,27.61838297396661,1.3333333333333333
40,41,0.12274169921875,27.525749888215422,1.3666666666666667
42,43,0.1310424730181694,28.02665430347188,1.4333333333333333
43,44,0.1403808444738388,29.03532484404044,1.4666666666666666
44,45,0.1333618089556694,29.652878330242842,1.5
45,46,0.1419677659869194,30.733597245201207,1.5333333333333334
46,47,0.1596069186925888,32.33923697941633,1.5666666666666667
47,48,0.1599731296300888,33.44054144334717,1.6
48,49,0.1639404222369194,35.15939981228596,1.6333333333333333
49,50,0.16729736328125,36.583205067637614,1.6666666666666667
50,51,0.1683349609375,37.07381817422724,1.7
51,52,0.169189453125,37.59187812103944,1.7333333333333334
52,53,0.16961669921875,37.910948057432435,1.7666666666666666
53,54,0.16949462890625,38.03445883843402,1.8
55,56,0.16851806640625,38.04475140351749,1.8666666666666667
57,58,0.16876220703125,38.02073541832274,1.9333333333333333
59,60,0.16815185546875,37.93839489765501,2.0
60,61,0.1676025390625,37.83203839179253,2.033333333333333
61,62,0.16790771484375,37.79772984151431,2.066666666666667
63,64,0.168701171875,37.79429898648648,2.1333333333333333
64,65,0.16839599609375,37.80802240659778,2.1666666666666665
66,67,0.16717529296875,37.78400642140302,2.2333333333333334
67,68,0.1669921875,37.73254359598569,2.2666666666666666
68,69,0.16650390625,37.609032814984104,2.3
69,70,0.166015625,37.475229468899045,2.3333333333333335
70,71,0.16473388671875,37.33799526778617,2.3666666666666667
71,72,0.165771484375,37.26937816722973,2.4
72,73,0.16845703125,37.37916552812003,2.433333333333333
74,75,0.16766357421875,37.47179861387122,2.5
75,76,0.1654052734375,37.50953801917727,2.533333333333333
76,77,0.1624145433306694,37.320840573841515,2.566666666666667
77,78,0.1581420749425888,36.741025236528515,2.6
78,79,0.1508178561925888,35.79410841123857,2.6333333333333333
79,80,0.1406860202550888,34.40461128735959,2.6666666666666665
80,81,0.1319580003619194,32.69261462847645,2.7
81,82,0.12701416015625,30.942879401898345,2.7333333333333334
83,84,0.12518310546875,29.50192112782422,2.8
84,85,0.12811279296875,28.795165829703993,2.8333333333333335
86,87,0.1401367038488388,29.25489998462659,2.9
87,88,0.1456298679113388,30.30130993050119,2.933333333333333
88,89,0.1501464694738388,31.704528799269276,2.966666666666667
89,90,0.1571655124425888,33.337614954901426,3.0
90,91,0.1612548679113388,34.524690794527814,3.033333333333333
92,93,0.1625366136431694,35.47503805604004,3.1
93,94,0.16387939453125,36.246981274911064,3.1333333333333333
94,95,0.16455078125,36.66211557088861,3.1666666666666665
96,97,0.16436767578125,36.83709001491862,3.2333333333333334
97,98,0.163818359375,36.909138389308424,3.2666666666666666
100,101,0.1663818359375,37.04980344544913,3.3666666666666667
101,102,0.16656494140625,37.16302166136725,3.4
102,103,0.16680908203125,37.30025586248013,3.433333333333333
105,106,0.1693115234375,37.609032814984104,3.533333333333333
106,107,0.169677734375,37.79429898648649,3.566666666666667
107,108,0.17010498046875,37.99328857810016,3.6
108,109,0.1705322265625,38.2025707347973,3.6333333333333333
109,110,0.17022705078125,38.25403356021462,3.6666666666666665
110,111,0.1695556640625,38.247171850158985,3.7
111,112,0.16943359375,38.20943244485294,3.7333333333333334
115,116,0.17047119140625,38.20600158982512,3.8666666666666667
116,117,0.17041015625,38.21629415490859,3.9
117,118,0.17034912109375,38.26089527027027,3.933333333333333
118,119,0.1708984375,38.343235790937996,3.966666666666667
